,id,id_str,full_text,sentiment,url,directive,emotions
115,1354142919058317313,1354142919058317312,"@SimonMaxfield8 @Climatehope2 @jwickers @Robert76907841 @quieroserabuela @Veritatis2021 @ejwwest @timoteo0167 @EcoSenseNow @OLDDYNAMITE @FChecker76 @jbonbon91 @DanCady @BointonGiles @EdBohman @KeillerDon @bobathon @MorseBart @Durant1899 @moonrakin @EDavidAn @TaroIstok @cosaingalway @wilburcobb8 @stockypig @canncr @WeiZhangAtmos @maxo531 @PygmalionXXVIII @PaulReadGB @RealLimerickMan that the loss of ice over years is another part of this.  As the area of arctic ice cover (summer and winter but mostly summer) diminishes the surface of the ocean that is absorbing energy increases, and I think this is also a significant part of ocean warming.",,,,
116,1354142047230455808,1354142047230455808,"Southern Ocean waters are warming faster than thought, threatening Antarctic ice https://t.co/qO8782j9JC 

#Antarctica #GlobalWarming #Climatechange",,,,
117,1354134902493605889,1354134902493605888,"Today’s ocean is 30 percent more acidic than it was before the industrial revolution. If we stop carbon emissions today, it will take over 10,000 years for it to be healthy again. https://t.co/Tu1AgFkfuO",,,,
118,1354123227979800577,1354123227979800576,"""We expect to see heat records continue to be broken and weather to become more and more strange. And of course, there will be costs – in human lives and infrastructure.""

https://t.co/K8nolMgg95

#globalwarming #climatechange #environment #savetheplanet #nature #climate #Oceans",,,,
119,1354123084119171072,1354123084119171072,"Today I learned the basics of radiation, &amp; that apparently temperature is the only thing that matters in coral bleaching. Because ""his feeling"" is that it is so. Nevermind the decades of data about photoinhibition of the coral symbiosis 🙄",,,,
120,1354122632828841984,1354122632828841984,@IBergwiesel @TyotoRiffle @rae_don @AgainLaughing @RustyAway @sueytonius @RoyPentland @d_e_mol @giveusafairgo @Fauntleroy1934 @Barbarajdurkin @BlenderMessiah @Dardedar @no2wind @0Sundance @MedBennett @thinks_about_it @ReckedRik @TheDisproof @jimdtweet @BubbasRanch @Narvuntien @Climatehope2 @riktheozfrog @Bananenrijperij @RijpeW @MikeDel21893959 @Skrued1 @StormSignalSA @cjtjgeol @DigDougFTW @bluestflame1 @Biggieol6 @HalleVerkehrt @JohnSmi50968113 @AJamesW2 @ttyEngland @PaprikaLady @Jamz129 @drewman_drew @BridgetHolmstro @Over400ppm @Tutkija5 @TQMKA @ShhSami @EcoSenseNow @SlugBub @GavinKreijkes @DawnTJ90 @austbondlover If ocean warming causes CO2 to be released into the gaseous atmosphere would the relationship look any different?,,,,
121,1354121367000641537,1354121367000641536,"Sad effect of ocean warming.

CBS News: Gray whales are starving and dying off at an alarming rate along the Pacific Coast.
https://t.co/jHIHzTx91i

via @GoogleNews",,,,
122,1354114414530744326,1354114414530744320,Major discovery helps explain coral bleaching https://t.co/meaZdkb2oI,,,,
123,1354105425080283136,1354105425080283136,"‘The study also lends insight into why many of Greenland's glaciers never recovered after an abrupt ocean warming between 1998 and 2007, which caused an increase in ocean temperature by nearly 2 degrees Celsius.’ https://t.co/AE0cld8lYA",,,,
124,1354103320315617283,1354103320315617280,"Over the last decade we have seen a dramatic increase in the rate that #corals are dying. The worst #coralbleaching to date took place in 2016 at the #GreatBarrierReef in Australia. In just 2 years almost 67% of corals were killed! 💔
Read more here: https://t.co/aKhHFgAfhu https://t.co/s7jjEd7eBQ",,,,
125,1354096629582868482,1354096629582868480,"@Climatehope2 @jwickers @Robert76907841 @quieroserabuela @Veritatis2021 @ejwwest @timoteo0167 @BJChippindale @EcoSenseNow @OLDDYNAMITE @FChecker76 @jbonbon91 @DanCady @BointonGiles @EdBohman @KeillerDon @bobathon @MorseBart @Durant1899 @moonrakin @EDavidAn @TaroIstok @cosaingalway @wilburcobb8 @stockypig @canncr @WeiZhangAtmos @maxo531 @PygmalionXXVIII @PaulReadGB @RealLimerickMan I can't make this any plainer.

AGW claim is CO2 changes are the ""control knob"" for ocean temps. So you believe warmer air heats the oceans even though atmospheric-warming is only 1% of global warming and ocean warming is 93% of global warming? 

How does the 1% drive the 93%? https://t.co/8e7yGU5BLK",,,,
126,1354083241171562501,1354083241171562496,Major discovery helps explain coral bleaching https://t.co/RzQJyihCLr #sciencepolicy,,,,
127,1354081626628775937,1354081626628775936,"@jwickers @Climatehope2 @Robert76907841 @quieroserabuela @Veritatis2021 @ejwwest @timoteo0167 @BJChippindale @EcoSenseNow @OLDDYNAMITE @FChecker76 @jbonbon91 @DanCady @BointonGiles @EdBohman @KeillerDon @bobathon @MorseBart @Durant1899 @moonrakin @EDavidAn @TaroIstok @cosaingalway @wilburcobb8 @stockypig @canncr @WeiZhangAtmos @maxo531 @PygmalionXXVIII @PaulReadGB @RealLimerickMan Heat flux is ocean-to-air. Air doesn't heat the ocean.

To drive Earth's heat ""energy change"", CO2 must drive ocean heat change.

But CO2 radiatively affects the first 0.01 mm of the ocean. Not deeper.

So how does it drive 0-4000 m ocean warming?

Scientists: It's ""not clear"". https://t.co/7f3J6DARFq",,,,
128,1354079418101207041,1354079418101207040,"@Climatehope2 @Robert76907841 @quieroserabuela @Veritatis2021 @ejwwest @timoteo0167 @BJChippindale @EcoSenseNow @OLDDYNAMITE @FChecker76 @jbonbon91 @DanCady @BointonGiles @EdBohman @jwickers @KeillerDon @bobathon @MorseBart @Durant1899 @moonrakin @EDavidAn @TaroIstok @cosaingalway @wilburcobb8 @stockypig @canncr @WeiZhangAtmos @maxo531 @PygmalionXXVIII @PaulReadGB @RealLimerickMan GW = 0-2000m ocean warming. Just 1% of GW is atmospheric warming (IPCC).

We want quantification of CO2's causal role in driving ocean heat change. After all, this is where 93% of GW is manifested.

Quantify the cause-effect capacity for CO2 to heat water using real-world physics https://t.co/UiCk6b77IE",,,,
129,1354075700140134401,1354075700140134400,Coral reefs form a natural barrier against flooding. With 3D printed replicas of corals Marion Tissier researches how reefs exactly protect vulnerable coasts to ultimately design coral restoration programmes: https://t.co/fWwtz1CBpa #AdaptationSummit #ClimateAction @CASsummit2021 https://t.co/VnXMsUqqxl,,,,
130,1354075003210366976,1354075003210366976,Major discovery helps explain #coral bleaching https://t.co/3xwLJsxcx4 via @EPFL_en @EurekAlert,,,,
131,1354073371273818124,1354073371273818112,News: Major discovery helps explain coral bleaching - https://t.co/dL7JoLhp0T,,,,
132,1354069613684813826,1354069613684813824,Major discovery helps explain coral bleaching https://t.co/ype6AqbiWV https://t.co/cyjVnF5Sj3,,,,
133,1354054944899395585,1354054944899395584,"IT’S BAD
Extreme Heat - Ocean Warming and Acidification - Extreme Storms and Floodings - Melting Ice - Shifting Climate 
#climatecrisis #climatechange #WeAreOne 
https://t.co/hoAvd8iGfV https://t.co/rHcAVmEXDu",,,,
134,1354037816368521216,1354037816368521216,"@IowaClimate Coral bleaching is nothing new. In fact it occurred more frequently in the past.
https://t.co/9N0th9wkLA https://t.co/Sj1kCYyLTz",,,,
135,1354030381947899906,1354030381947899904,Claim: Major discovery helps explain coral bleaching https://t.co/I1JndgVBgK,,,,
136,1354018833690890240,1354018833690890240,"@Hutchysays Ah well, a hat won't stop coral bleaching. 

While that might sound appealing to a racist  RWNJ, the reality is not so gr8.",,,,
137,1354017092471668736,1354017092471668736,Why are ocean warming records so important? https://t.co/BkRAYXBnPn,,,,
138,1354016016662024192,1354016016662024192,"Major discovery helps explain coral bleaching. ""Bleached corals do not necessarily die; their symbiotic algae population can be reestablished if the conditions around a reef return to normal."" If heat persists, pollution, the coral is too weak to survive. https://t.co/eVz0e4PGz0",,,,
139,1354012338685308928,1354012338685308928,Major discovery helps explain coral bleaching https://t.co/QQSs1t18Bu,,,,
140,1353997222136963073,1353997222136963072,"Ocean warming effect - Ocean acidification is litmus test for the climate crisis’ effects at sea
#OceanWarmingNow
#OceanClimate 
https://t.co/QND9akzbaO",,,,
141,1353990478862155777,1353990478862155776,"Establishing marine protected areas and putting in place adaptive measures, such as precautionary catch limits to prevent overfishing, can protect ocean ecosystems and shield humans from the effects of ocean warming.
#OceanWarmingNow

https://t.co/8TxFhVAMav",,,,
142,1353988625206288386,1353988625206288384,Major discovery helps explain coral bleaching https://t.co/8dQep3sLbv https://t.co/NHdC7alKOz,,,,
143,1353985440970399744,1353985440970399744,"Achieving the mitigation targets set by the ParisAgreement on climatechange &amp; limiting the global avg. temp. Increase to well below 2°C above pre-industrial levels is crucial to prevent the massive impacts of ocean warming on marine ecosystems and their services.
@IUCN https://t.co/7Db9MySkn2",,,,
144,1353982932407431169,1353982932407431168,Major discovery helps explain coral bleaching https://t.co/j4wOtD3y3T #PhysOrg,,,,
145,1353981843918499840,1353981843918499840,"Rising ocean temperatures also affect the benefits humans derive from the ocean by...

➡️threatening food security
➡️increasing the prevalence of diseases and
➡️causing more extreme weather events and
➡️ the loss of coastal protection.

https://t.co/8TxFhVAMav",,,,
146,1353976796165906433,1353976796165906432,"Increasing ocean temperatures affect marine species and ecosystems. Rising temperatures cause coral bleaching and the loss of breeding grounds for marine fishes and mammals.
#OceanWarmingNow #OceanWarmingNow
#ClimateAction https://t.co/LH68BTlpHt",,,,
147,1353975785636438016,1353975785636438016,"The ocean absorbs most of the excess heat from greenhouse gas emissions, leading to rising ocean temperatures.

https://t.co/8TxFhVAMav",,,,
148,1353965030824271873,1353965030824271872,Major discovery helps explain coral bleaching https://t.co/w4eZbApomW https://t.co/oc7CBIzfrm,,,,
149,1353958661169680384,1353958661169680384,AND this is why #ClimateCrisis matters—we depend on our natural world. Stop buying plastic. Reduce your carbon footprint. Ocean warming/acidification will have massive effects. #COVID19 #Aplidin https://t.co/o0NXBY9Npa,,,,
150,1353956745920475136,1353956745920475136,"Murakakudhin session🤙🏾. 
The last session focused on investigating impacts to the reef. Following the Reef Check Protocol we learned how to identify coral bleaching, fish and snail predation marks and how to judge percentage of bleaching in corals.🐋",,,,
151,1353929313347747842,1353929313347747840,"Another cyclone is brewing in N. QLD, further decreasing the risk of #coral bleaching in coming weeks. https://t.co/tTDQ3kugLQ",,,,
152,1353926782576025600,1353926782576025600,Major discovery helps explain coral bleaching https://t.co/r9oy6LEnCD https://t.co/OkXMExAL0l,,,,
153,1353923470988435457,1353923470988435456,"NOAA’s coral bleaching forecast for the #GreatBarrierReef is trending downwards. Compare 60% probability forecasts for mid-March, issued in December vs January. https://t.co/qomjooufeF",,,,
154,1353920964686356480,1353920964686356480,Major discovery helps explain coral bleaching https://t.co/61ZOCI5Qf9,,,,
155,1353910002533101568,1353910002533101568,Major discovery helps explain coral bleaching - https://t.co/jM3Z8VLTdZ https://t.co/YFbs7wa8mF,,,,
156,1353882894310248448,1353882894310248448,🥳 I got selected as one of the Coral Bleaching RCN Early Career Training Program 2021 fellows 🎉🍾🎊,,,,
157,1353845082529673217,1353845082529673216,Major discovery helps explain coral bleaching https://t.co/MI1U0WGEeY via @physorg_com,,,,
158,1353827338799247362,1353827338799247360,"@SenTedCruz ""Radical climate apologists""? I would suggest you are a ""radical climate denier"".  Watch the hurricanes, massive wild fires, coral bleaching events, species extinctions, glacial retreats, etc....This planet sustains us all but it can't tolerate unlimited exploitation.",,,,
159,1353825843169161218,1353825843169161216,Major discovery helps explain coral bleaching https://t.co/jH8oMuh24P via @physorg_com,,,,
160,1353825613757427715,1353825613757427712,"@kamiel79 @Carbongate @Quantummist @GillesnFio @CrispyCX @jamesb_bkk @stevenjbernard @NoelTurner194 @guerrillacrypto @Tangomitteckel @TesterTwitt @craigthomler @shandore @VickieLouise7 @Gladfly1 @aSinister @puremoneylife @LatinMass9876 @ObliviousReaper @JpiersM @ned2au @Ozwino @foothillsconsig @scotpolitik @Tokyo_Tom @Alexocasocortez @dan613 @AtomsksSanakan @BradPKeyes @Barbarajdurkin @vincent_philion @wlbeeton @DeniseDoris59 @tacitus333 @TacomaCharras @ronnieressler @RobinWhitlock66 @drwaheeduddin @FriendsOScience @usanorthcoast @creaky7 @swcrisis @CycleJunkie88 @brandonrgates @VoluntaryOnly @DamnedLiberal @4TimesAYear @sapinker ""This means that it traps infrared radiation from the earth, heating the atmosphere.""

So you believe warmer air heats the oceans even though atmospheric-warming is only 1% of global warming and ocean warming is 93% of global warming? 

How does the 1% warming drive the 93%?"" https://t.co/IdQf4EgejR",,,,
161,1353822611013300224,1353822611013300224,Major discovery helps explain coral bleaching https://t.co/9ADPWQimtm #environment #waters #corals #CoralBleaching,,,,
162,1353820837309083648,1353820837309083648,Actus Mer/Sea News:  Major discovery helps explain coral bleaching - @physorg_com https://t.co/bEcHqRYiOK https://t.co/8i1yOivliK,,,,
163,1353817185731432450,1353817185731432448,"Major discovery helps explain coral bleaching
https://t.co/u2WaNovKXk
remarkable feeding mechanism that involves a symbiotic relationship with single algae. These algae grow inside, the corals, using the coral tissue as shelter (such as water quality) stress the corals in a reef https://t.co/9bAWIjzAvc",,,,
